make_model,power_kW,mileage,age,engine_size,type,price
Ford Fiesta,92.0,16600.0,2.0,998.0,Used,17949.0
Ford Fiesta,92.0,10537.0,1.0,998.0,Used,19890.0
Ford Fiesta,70.0,8800.0,1.0,999.0,Demonstration,15990.0
Ford Ka/Ka+,63.0,13296.0,5.0,1242.0,Used,11850.0
Ford Fiesta,74.0,9350.0,3.0,998.0,Used,15890.0
Ford Fiesta,74.0,40397.0,5.0,998.0,Used,13450.0
Ford Fiesta,114.0,2958.0,2.0,998.0,Employee's car,21500.0
Ford Fiesta,92.0,5222.0,0.0,999.0,Used,21890.0
Ford Fiesta,63.0,105256.0,4.0,1084.0,Used,10445.0
Ford Focus,74.0,130947.0,5.0,999.0,Used,10945.0
Ford Fiesta,48.0,122335.0,6.0,998.0,Used,7950.0
Ford Fiesta,74.0,76340.0,3.0,998.0,Used,15440.0
Ford Fiesta,63.0,7699.0,4.0,1084.0,Used,14090.0
Ford Fiesta,74.0,86958.0,4.0,998.0,Used,14990.0
Ford Fiesta,74.0,14602.0,4.0,998.0,Used,13489.0
Ford Fiesta,48.0,147579.0,6.0,998.0,Used,7999.0
Ford Fiesta,92.0,15850.0,2.0,998.0,Used,17990.0
Ford Fiesta,92.0,10.0,0.0,999.0,Pre-registered,21990.0
Ford EcoSport,92.0,10.0,0.0,998.0,Pre-registered,21790.0
Ford Fiesta,92.0,19500.0,2.0,999.0,Used,19350.0
Ford Fiesta,92.0,12000.0,0.0,999.0,Demonstration,23249.0
Ford Fiesta,74.0,71671.0,4.0,998.0,Used,16590.0
Ford Fiesta,92.0,10.0,0.0,999.0,Pre-registered,22440.0
Ford Fiesta,63.0,88346.0,4.0,1084.0,Used,11890.0
Ford Fiesta,74.0,63132.0,4.0,998.0,Used,14990.0
Ford Fiesta,92.0,11450.0,2.0,998.0,Used,17990.0
Ford Puma,92.0,26700.0,2.0,999.0,Used,23980.0
Ford Fiesta,51.0,15893.0,3.0,1100.0,Used,11990.0
Ford Focus,74.0,50238.0,5.0,999.0,Used,13990.0
Ford Fiesta,70.0,9700.0,1.0,999.0,Used,15950.0
Ford Puma,92.0,10.0,0.0,999.0,Pre-registered,24550.0
Ford Focus,92.0,34962.0,2.0,999.0,Used,21600.0
Ford Fiesta,60.0,14600.0,5.0,1242.0,Used,11790.0
Ford Puma,114.0,50.0,0.0,999.0,Pre-registered,27590.0
Ford Fiesta,92.0,17724.0,1.0,999.0,Employee's car,20980.0
Ford Fiesta,74.0,65842.0,4.0,998.0,Used,15990.0
Ford Fiesta,93.0,47722.0,6.0,998.0,Used,12444.0
Ford Fiesta,74.0,85308.0,4.0,999.0,Used,16490.0
Ford Fiesta,74.0,18003.0,3.0,998.0,Used,19090.0
Ford Fiesta,92.0,19999.0,2.0,998.0,Used,16980.0
Ford Fiesta,92.0,17500.0,1.0,998.0,Demonstration,20550.0
Ford Fiesta,92.0,6304.0,1.0,999.0,Used,19890.0
Ford Ka/Ka+,63.0,6200.0,3.0,1198.0,Used,13290.0
Ford Fiesta,60.0,35500.0,5.0,1242.0,Used,11390.0
Ford Fiesta,92.0,11500.0,1.0,998.0,Demonstration,18900.0
Ford Focus,74.0,47473.0,10.0,998.0,Used,9450.0
Ford Mustang,331.0,17631.0,3.0,5038.0,Used,41922.0
Ford Mustang,308.0,8500.0,7.0,5038.0,Used,36890.0
Ford Mustang,336.0,75000.0,3.0,5038.0,Used,37900.0
Ford Mustang,331.0,29531.0,3.0,5038.0,Used,49990.0
Ford Mustang,213.0,37500.0,3.0,2300.0,Used,42495.0
Ford Mustang,331.0,77927.0,4.0,5038.0,Used,47498.0
Ford Mustang,233.0,108039.0,7.0,2261.0,Used,25899.0
Ford Mustang,310.0,46800.0,7.0,4951.0,Used,33808.0
Ford Mustang,310.0,23000.0,4.0,4951.0,Used,44980.0
Ford Mustang,330.0,8200.0,1.0,5038.0,Used,58990.0
Ford Mustang,227.0,91700.0,5.0,3731.0,Used,28790.0
Ford Mustang,233.0,34071.0,5.0,2261.0,Used,38990.0
Ford Mustang,310.0,13863.0,6.0,4951.0,Used,45390.0
Ford Mustang,233.0,70000.0,7.0,2261.0,Used,26880.0
Ford Mustang,330.0,5000.0,0.0,5038.0,Demonstration,62880.0
Ford Mustang,310.0,30381.0,5.0,4951.0,Used,43880.0
Ford Mustang,231.0,83346.0,6.0,2261.0,Used,30890.0
Ford Mustang,310.0,21887.0,5.0,4951.0,Used,45990.0
Ford Mustang,331.0,37679.0,4.0,5038.0,Used,49970.0
Ford Mustang,330.0,8500.0,1.0,5038.0,Demonstration,58990.0
Ford Mustang,331.0,11120.0,4.0,5038.0,Used,55970.0
Ford Mustang,310.0,47628.0,5.0,4951.0,Used,39990.0
Ford Mustang,330.0,800.0,0.0,5038.0,Demonstration,63990.0
Ford Mustang,233.0,19492.0,5.0,2261.0,Used,42970.0
Ford Mustang,331.0,43861.0,3.0,5038.0,Used,49970.0
Ford Mustang,330.0,6194.0,0.0,5038.0,Employee's car,58750.0
Ford Mustang,330.0,650.0,0.0,5038.0,Demonstration,63990.0
Ford Mustang,310.0,41383.0,6.0,4951.0,Used,46970.0
Ford Mustang,331.0,4201.0,0.0,5032.0,Employee's car,64990.0
Ford Mustang,331.0,10850.0,2.0,5038.0,Used,54980.0
Ford Mustang,331.0,4790.0,0.0,5000.0,Employee's car,59990.0
Ford Mustang,331.0,11.0,0.0,5032.0,Pre-registered,62990.0
Ford Mustang,330.0,5000.0,0.0,5038.0,Employee's car,69970.0
Ford Mustang,331.0,1838.0,0.0,5038.0,Employee's car,61900.0
Ford Mustang,331.0,28000.0,2.0,5038.0,Used,52900.0
Ford Mustang,330.0,10.0,0.0,5038.0,Used,64470.0
Ford Mustang,330.0,10.0,0.0,5038.0,Used,63740.0
Ford Mustang,331.0,10.0,0.0,5038.0,Used,55740.0
Ford Mustang,233.0,41251.0,5.0,2261.0,Used,37990.0
Ford Mustang,213.0,8500.0,2.0,2261.0,Used,38450.0
Ford Mustang,227.0,81000.0,5.0,2261.0,Used,24999.0
Ford Mustang,331.0,50.0,0.0,5038.0,Pre-registered,61990.0
Ford Mustang,310.0,34500.0,6.0,4951.0,Used,42550.0
Ford Mustang,331.0,8790.0,2.0,5038.0,Used,51980.0
Ford Mustang,224.0,69000.0,9.0,3727.0,Used,32500.0
Ford Mustang,331.0,12400.0,3.0,4951.0,Used,54500.0
Ford Mustang,331.0,10695.0,1.0,5038.0,Used,55480.0
Ford Mustang,213.0,45732.0,4.0,2261.0,Used,41750.0
Ford Mustang,419.0,75000.0,3.0,5000.0,Used,35800.0
Ford Mustang,308.0,9800.0,5.0,4951.0,Used,47990.0
Ford Mustang,310.0,44000.0,5.0,4951.0,Used,39900.0
Ford Mustang,331.0,12500.0,3.0,5038.0,Used,53890.0
Ford Mustang,156.0,136371.0,12.0,4009.0,Used,18950.0
Ford Mustang,310.0,9951.0,2.0,2300.0,Used,49900.0
Ford Mustang,151.0,199686.0,17.0,4009.0,Used,10950.0
Ford Mustang,233.0,27093.0,5.0,2261.0,Used,39999.0
Ford Mustang,330.0,19590.0,2.0,5038.0,Used,52980.0
Ford Mustang,310.0,80303.0,5.0,4951.0,Used,38900.0
Ford Mustang,331.0,5600.0,1.0,5038.0,Demonstration,59980.0
Ford Mustang,224.0,71306.0,7.0,3720.0,Used,29890.0
Ford Mustang,213.0,40708.0,3.0,2261.0,Used,39000.0
Ford Mustang,331.0,13700.0,2.0,5038.0,Used,50900.0
Ford Mustang,224.0,95562.0,7.0,3731.0,Used,33750.0
Ford Focus,257.0,57500.0,5.0,2261.0,Used,36800.0
Ford Mustang,231.0,74726.0,7.0,2300.0,Used,26500.0
Ford Mustang,331.0,19750.0,2.0,5038.0,Used,51980.0
Ford Mustang,331.0,14987.0,4.0,4951.0,Used,64990.0
Ford Mustang,330.0,3000.0,0.0,5038.0,Employee's car,68500.0
Ford Mustang,331.0,250.0,0.0,5038.0,Pre-registered,65990.0
Ford Mustang,330.0,1850.0,0.0,5038.0,Used,59950.0
Ford Mustang,151.0,142429.0,15.0,4009.0,Used,22990.0
Ford Mustang,157.0,117835.0,16.0,4009.0,Used,15950.0
Ford Mustang,213.0,43286.0,3.0,2300.0,Demonstration,54800.0
Ford Mustang,310.0,24994.0,5.0,4951.0,Used,39890.0
Ford Mustang,330.0,100.0,0.0,5038.0,Used,55750.0
Ford Mustang,330.0,100.0,0.0,5000.0,Used,54950.0
Ford Mustang,231.0,78967.0,7.0,2261.0,Used,32950.0
Ford Mustang,233.0,31322.0,6.0,2261.0,Used,19900.0
Ford Mustang,310.0,16600.0,14.0,4606.0,Used,31990.0
Ford Mustang,336.0,27000.0,3.0,5038.0,Used,36900.0
Ford Mustang,308.0,66000.0,7.0,4951.0,Used,19500.0
Ford Mustang,231.0,48000.0,7.0,2300.0,Used,27900.0
Ford Mustang,310.0,28000.0,5.0,4951.0,Used,39999.0
Ford Mustang,308.0,25000.0,5.0,4951.0,Used,46500.0
Ford Mustang,310.0,71000.0,5.0,4951.0,Used,38790.0
Ford Focus,100.0,158000.0,14.0,1997.0,Used,8999.0
Ford Mustang,336.0,22000.0,3.0,5038.0,Used,51900.0
Ford Mustang,232.0,31480.0,5.0,5038.0,Used,36900.0
Ford Mustang,231.0,83346.0,6.0,2261.0,Used,30890.0
Ford Mustang,231.0,83346.0,6.0,2261.0,Used,30890.0
Ford Mustang,227.0,60000.0,11.0,3720.0,Used,21499.0
Ford Mustang,331.0,26000.0,3.0,5038.0,Used,49490.0
Ford Mustang,308.0,38000.0,5.0,4951.0,Used,43500.0
Ford Mustang,331.0,7200.0,3.0,5038.0,Used,55950.0
Ford Mustang,330.0,10.0,0.0,5038.0,Pre-registered,66650.0
Ford Mustang,310.0,72000.0,10.0,5038.0,Used,29900.0
Ford Mustang,233.0,37300.0,6.0,2261.0,Used,33890.0
Ford Mustang,308.0,88824.0,5.0,4951.0,Used,38224.0
Ford Mustang,331.0,40600.0,16.0,5038.0,Used,20900.0
Ford Mustang,310.0,111000.0,4.0,2300.0,Used,34990.0
Ford Puma,92.0,10000.0,1.0,999.0,Used,28850.0
Ford Mustang,310.0,65500.0,11.0,4952.0,Used,25500.0
Ford Mustang,232.0,105291.0,7.0,2261.0,Used,32500.0
Ford Mustang,224.0,26000.0,17.0,4606.0,Used,19500.0
Ford Mustang,227.0,208000.0,9.0,3731.0,Used,13980.0
Ford Mustang,235.0,17800.0,13.0,4606.0,Used,24990.0
Ford Mustang,338.0,67000.0,3.0,4949.0,Used,64500.0
Ford Mustang,154.0,125000.0,14.0,4000.0,Used,25900.0
Ford Mustang,331.0,66500.0,16.0,4600.0,Used,22500.0
Ford Mustang,331.0,53000.0,3.0,4951.0,Used,40500.0
Ford Mustang,228.0,80388.0,8.0,3720.0,Used,24950.0
Ford Mustang,310.0,210000.0,9.0,4951.0,Used,17000.0
Ford Mustang,336.0,28000.0,3.0,5038.0,Used,55000.0
Ford Mustang,310.0,62000.0,14.0,5038.0,Used,40000.0
Ford Mustang,233.0,42000.0,4.0,2261.0,Used,33900.0
Ford Mustang,331.0,11300.0,2.0,5038.0,Used,55000.0
Ford Mustang,224.0,85000.0,15.0,5000.0,Used,20000.0
Ford Mustang,310.0,34600.0,9.0,5812.0,Used,66900.0
Ford Mustang,310.0,49500.0,12.0,5400.0,Used,53900.0
Ford Mustang,224.0,72000.0,16.0,4606.0,Used,14900.0
Ford Mustang,227.0,71800.0,6.0,3595.0,Used,41500.0
Ford Mustang,310.0,3800.0,1.0,2300.0,Used,43000.0
Ford Mustang,331.0,6050.0,4.0,5038.0,Used,48300.0
Ford Mustang,85.0,32000.0,7.0,5038.0,Used,36000.0
Ford Mustang,233.0,40787.0,5.0,2261.0,Used,37950.0
Ford Mustang,330.0,9500.0,1.0,5038.0,Used,46490.0
Ford Mustang,330.0,1700.0,2.0,5038.0,Used,54900.0
Ford Mustang,331.0,63854.0,3.0,5038.0,Used,37990.0
Ford Mustang,310.0,104983.0,4.0,5038.0,Used,35000.0
Ford Mustang,331.0,31802.0,4.0,5038.0,Used,51890.0
Ford Mustang,233.0,131000.0,4.0,2261.0,Used,30500.0
Ford Mustang,331.0,12800.0,1.0,5038.0,Used,55000.0
Ford Mustang,310.0,30000.0,5.0,4951.0,Used,39000.0
Ford Mustang,331.0,82851.0,3.0,5038.0,Used,39990.0
Ford Mustang,310.0,14300.0,5.0,4951.0,Used,39500.0
Ford Mustang,310.0,44000.0,5.0,5038.0,Used,39900.0
Ford Mustang,224.0,109000.0,17.0,4606.0,Used,16000.0
Ford Mustang,228.0,79000.0,5.0,2294.0,Used,29989.0
Ford Mustang,224.0,166560.0,8.0,3700.0,Used,17700.0
Ford Mustang,310.0,14040.0,3.0,5038.0,Used,44999.0
Ford Mustang,310.0,180602.0,16.0,4601.0,Used,22500.0
Ford Mustang,224.0,100000.0,16.0,4600.0,Used,19900.0
Ford Mustang,310.0,59000.0,4.0,4951.0,Used,38500.0
Ford Mustang,232.0,55600.0,12.0,4605.0,Used,19999.0
Ford Mustang,310.0,68600.0,9.0,5038.0,Used,40399.0
Ford Mustang,331.0,20520.0,3.0,5038.0,Used,51950.0
Ford Mustang,331.0,9150.0,4.0,4951.0,Used,52990.0
Ford Mustang,224.0,43000.0,6.0,2300.0,Used,32500.0
Ford Mustang,227.0,109000.0,10.0,3731.0,Used,21990.0
Ford Mustang,331.0,33242.0,4.0,5038.0,Used,52890.0
Ford Mustang,228.0,72000.0,7.0,3700.0,Used,25500.0
Ford Mustang,224.0,100000.0,16.0,4606.0,Used,18900.0
Ford Mustang,331.0,5943.0,2.0,5038.0,Used,58790.0
Ford Mustang,330.0,2500.0,1.0,5038.0,Used,52900.0
Ford Mustang,331.0,45000.0,4.0,5038.0,Used,45950.0
Ford Mustang,233.0,33700.0,6.0,2300.0,Used,35000.0
Ford Mustang,331.0,3411.0,2.0,5038.0,Used,51900.0
Ford Mustang,331.0,22940.0,4.0,5038.0,Used,50450.0
Ford Mustang,213.0,22500.0,2.0,2300.0,Used,44800.0
Ford Mustang,310.0,48781.0,3.0,5038.0,Used,39990.0
Ford Mustang,331.0,33600.0,3.0,5038.0,Used,48990.0
Ford Mustang,310.0,34500.0,7.0,4951.0,Used,41000.0
Ford Mustang,310.0,26400.0,6.0,4951.0,Used,38998.0
Ford Mustang,330.0,25000.0,2.0,5038.0,Used,44800.0
Ford Mustang,331.0,59909.0,4.0,4951.0,Used,51990.0
Ford Mustang,310.0,69000.0,15.0,5409.0,Used,45000.0
Ford Focus,107.0,104000.0,12.0,1999.0,Used,7780.0
Ford Mustang,310.0,72500.0,11.0,4951.0,Used,28490.0
Ford Mustang,154.0,163872.0,15.0,4009.0,Used,9495.0
Ford Mustang,224.0,99500.0,8.0,3700.0,Used,19500.0
Ford Mustang,233.0,100616.0,7.0,3720.0,Used,32950.0
Ford Mustang,331.0,16673.0,4.0,5038.0,Used,47980.0
Ford Mustang,228.0,79000.0,5.0,2294.0,Used,31489.0
Ford Mustang,213.0,40708.0,3.0,2261.0,Used,39000.0
Ford Mustang,233.0,31000.0,2.0,2261.0,Used,34950.0
Ford Mustang,310.0,68700.0,3.0,4951.0,Used,38997.0
Ford Mustang,227.0,132087.0,8.0,3731.0,Used,20000.0
Ford Mustang,331.0,5300.0,1.0,5038.0,Used,58500.0
Ford Mustang,224.0,82100.0,16.0,4606.0,Used,23999.0
Ford Mustang,331.0,33000.0,3.0,5038.0,Used,57000.0
Ford Mustang,233.0,82524.0,5.0,2261.0,Used,32450.0
Ford Mustang,310.0,33800.0,4.0,5083.0,Used,63900.0
Ford Mustang,213.0,46205.0,4.0,2261.0,Used,40900.0
Ford Mustang,310.0,78000.0,5.0,4951.0,Used,33999.0
Ford Mustang,310.0,115000.0,13.0,5400.0,Used,42000.0
Ford Mustang,331.0,6800.0,2.0,5038.0,Used,56900.0
Ford Mustang,224.0,109000.0,9.0,3700.0,Used,18500.0
Ford Mustang,310.0,78700.0,6.0,4951.0,Used,33333.0
Ford Mustang,331.0,10000.0,3.0,5038.0,Used,51990.0
Ford Mustang,331.0,13893.0,3.0,5038.0,Used,52890.0
Ford Mustang,310.0,34660.0,7.0,4952.0,Used,34998.0
Ford Mustang,157.0,69856.0,16.0,4009.0,Used,13750.0
Ford Mustang,310.0,127761.0,5.0,4951.0,Used,32990.0
Ford Mustang,157.0,56016.0,11.0,4009.0,Used,19500.0
Ford Mustang,180.0,105000.0,6.0,2261.0,Used,30000.0
Ford Mustang,310.0,113979.0,7.0,4951.0,Used,31499.0
Ford Mustang,331.0,8400.0,3.0,5038.0,Used,53950.0
Ford Mustang,233.0,27000.0,5.0,2300.0,Used,35500.0
Ford Mustang,331.0,32000.0,3.0,5038.0,Used,52999.0
Ford Mustang,231.0,85700.0,7.0,2300.0,Used,28900.0
Ford Mustang,233.0,60000.0,3.0,2261.0,Used,35000.0
Ford Mustang,224.0,139852.0,7.0,3720.0,Used,24999.0
Ford Mustang,225.0,116000.0,7.0,2300.0,Used,25999.0
Ford Mustang,331.0,46184.0,2.0,5038.0,Used,50940.0
Ford Mustang,227.0,101500.0,8.0,3726.0,Used,23500.0
Ford Mustang,233.0,28000.0,7.0,2300.0,Used,35000.0
Ford Mustang,235.0,35203.0,13.0,4606.0,Used,31950.0
Ford Mustang,227.0,143000.0,11.0,3726.0,Used,17888.0
Ford Mustang,310.0,182000.0,10.0,5000.0,Used,38000.0
Ford Mustang,151.0,82452.0,15.0,3998.0,Used,15950.0
Ford Mustang,331.0,17000.0,3.0,5038.0,Used,47999.0
Ford Mustang,227.0,138000.0,9.0,3700.0,Used,54000.0
Ford Mustang,310.0,57000.0,5.0,4951.0,Used,42900.0
Ford Mustang,233.0,39600.0,5.0,2300.0,Used,32450.0
Ford Mustang,331.0,79100.0,3.0,5038.0,Used,44750.0
Ford Mustang,310.0,43000.0,4.0,5038.0,Used,40000.0
Ford Mustang,310.0,8550.0,6.0,4951.0,Used,42899.0
Ford Mustang,233.0,95000.0,4.0,2261.0,Used,37500.0
Ford Mustang,224.0,82125.0,10.0,3720.0,Used,19490.0
Ford Mustang,224.0,53000.0,5.0,3726.0,Used,28900.0
Ford Mustang,310.0,72500.0,11.0,4951.0,Used,28490.0
Ford Mustang,213.0,28859.0,3.0,2261.0,Used,31950.0
Ford Mustang,157.0,234000.0,16.0,4006.0,Used,12500.0
Ford Mustang,233.0,38000.0,4.0,2261.0,Used,39000.0
Ford Mustang,233.0,5346.0,5.0,2300.0,Used,39950.0
Ford Mustang,336.0,42837.0,5.0,4951.0,Used,54900.0
Ford Mustang,233.0,41400.0,5.0,2300.0,Used,30500.0
Ford Mustang,310.0,67125.0,6.0,4951.0,Used,32950.0
Ford Mustang,331.0,25480.0,3.0,5038.0,Used,47999.0
Ford Mustang,310.0,35022.0,5.0,4951.0,Used,38980.0
Ford Mustang,331.0,8720.0,2.0,5038.0,Used,52850.0
Ford Mustang,227.0,74400.0,9.0,3731.0,Used,19950.0
Ford Mustang,330.0,33000.0,4.0,5038.0,Used,39250.0
Ford Mustang,310.0,84000.0,7.0,4951.0,Used,31500.0
Ford Mustang,227.0,112000.0,9.0,3731.0,Used,17800.0
Ford Mustang,310.0,37800.0,6.0,4951.0,Used,39990.0
Ford Mustang,331.0,22603.0,4.0,5038.0,Used,49790.0
Ford Mustang,331.0,25350.0,4.0,5038.0,Used,55790.0
Ford Mustang,331.0,37245.0,4.0,5038.0,Used,58840.0
Ford Mustang,213.0,9000.0,1.0,2300.0,Used,44999.0
Ford Mustang,223.0,149876.0,6.0,3720.0,Used,22990.0
Ford Mustang,310.0,21000.0,2.0,2261.0,Used,42900.0
Ford Mustang,231.0,24100.0,6.0,2300.0,Used,34900.0
Ford Mustang,310.0,121000.0,9.0,4951.0,Used,25950.0
Ford Mustang,308.0,48000.0,6.0,4951.0,Used,37000.0
Ford Mustang,213.0,23877.0,2.0,2261.0,Used,41990.0
Ford Mustang,310.0,17000.0,6.0,4951.0,Used,42490.0
Ford Mustang,231.0,22000.0,1.0,2261.0,Used,53800.0
Ford Mustang,231.0,79982.0,4.0,2261.0,Used,31922.0
Ford Mustang,330.0,8750.0,1.0,5038.0,Used,56900.0
Ford Mustang,331.0,32028.0,4.0,5038.0,Used,54790.0
Ford Mustang,320.0,15800.0,4.0,5000.0,Used,57440.0
Ford Mustang,310.0,13869.0,7.0,4951.0,Used,41999.0
Ford Mustang,233.0,67432.0,4.0,2261.0,Used,31990.0
Ford Mustang,233.0,54270.0,6.0,2261.0,Used,33980.0
Ford Mustang,331.0,21800.0,4.0,5038.0,Used,47800.0
Ford Mustang,330.0,62500.0,4.0,5038.0,Used,40990.0
Ford Mustang,310.0,107000.0,6.0,4951.0,Used,33800.0
Ford Mustang,331.0,28924.0,4.0,5038.0,Used,49440.0
Ford Mustang,310.0,70000.0,6.0,4951.0,Used,39900.0
Ford Mustang,224.0,109000.0,17.0,4606.0,Used,17500.0
Ford Mustang,224.0,134000.0,14.0,4600.0,Used,17490.0
Ford Mustang,310.0,22460.0,5.0,5038.0,Used,42000.0
Ford Mustang,310.0,29600.0,6.0,4951.0,Used,39250.0
Ford Mustang,231.0,133431.0,6.0,2261.0,Used,23999.0
Ford Mustang,233.0,78188.0,5.0,2300.0,Used,23499.0
Ford Mustang,233.0,31057.0,7.0,2300.0,Used,37500.0
Ford Mustang,331.0,38823.0,2.0,4951.0,Used,54950.0
Ford Mustang,338.0,1953.0,1.0,5038.0,Pre-registered,67140.0
Ford Mustang,338.0,12500.0,2.0,5038.0,Used,53880.0
Ford Mustang,231.0,15000.0,5.0,2300.0,Used,32000.0
Ford Mustang,331.0,39990.0,6.0,4951.0,Used,39990.0
Ford Mustang,331.0,33900.0,5.0,5038.0,Used,41490.0
Ford Mustang,331.0,24690.0,3.0,5038.0,Used,46990.0
Ford Mustang,338.0,7265.0,2.0,5038.0,Used,57990.0
Ford Mustang,225.0,125000.0,9.0,3726.0,Used,16899.0
Ford Mustang,331.0,4611.0,3.0,5038.0,Used,54990.0
Ford Mustang,213.0,21323.0,4.0,2261.0,Used,42500.0
Ford Mustang,338.0,42561.0,2.0,5038.0,Used,50980.0
Ford Mustang,330.0,34065.0,3.0,5038.0,Used,51990.0
Ford Mustang,331.0,38333.0,2.0,5038.0,Used,46990.0
Ford Mustang,330.0,25190.0,2.0,5038.0,Used,52990.0
Ford Mustang,331.0,46991.0,3.0,5038.0,Used,46900.0
Ford Mustang,231.0,12468.0,4.0,2261.0,Used,29922.0
Ford Mustang,310.0,74887.0,5.0,4951.0,Used,39490.0
Ford Mustang,330.0,6800.0,1.0,5038.0,Employee's car,50850.0
Ford Mustang,331.0,38754.0,5.0,4951.0,Used,35890.0
Ford Mustang,331.0,55278.0,3.0,5038.0,Used,45450.0
Ford Mustang,331.0,26793.0,1.0,5038.0,Used,63000.0
Ford Mustang,331.0,27990.0,2.0,5038.0,Used,52890.0
Ford Mustang,338.0,27893.0,3.0,5038.0,Used,56970.0
Ford Mustang,331.0,60000.0,10.0,5038.0,Used,29490.0
Ford Mustang,310.0,51600.0,5.0,4951.0,Used,41990.0
Ford Mustang,228.0,51542.0,6.0,2300.0,Used,32590.0
Ford Mustang,331.0,14300.0,1.0,5038.0,Used,55950.0
Ford Mustang,338.0,25892.0,3.0,5038.0,Used,56970.0
Ford Mustang,338.0,1467.0,0.0,5038.0,Pre-registered,69730.0
Ford Mustang,213.0,5693.0,2.0,2261.0,Used,46990.0
Ford Mustang,213.0,42218.0,4.0,2261.0,Used,39990.0
Ford Mustang,331.0,45000.0,3.0,5038.0,Used,46390.0
Ford Mustang,331.0,15151.0,4.0,5038.0,Used,54970.0
Ford Mustang,228.0,64736.0,7.0,2300.0,Used,29990.0
Ford Mustang,310.0,14234.0,5.0,4951.0,Used,45970.0
Ford Mustang,232.0,67597.0,5.0,2261.0,Used,37970.0
Ford Mustang,308.0,64765.0,5.0,4951.0,Used,40490.0
Ford Mustang,338.0,10.0,0.0,5038.0,Pre-registered,69900.0
Ford Mustang,330.0,950.0,0.0,5038.0,Demonstration,59990.0
Ford Mustang,331.0,21670.0,1.0,5038.0,Used,54950.0
Ford Mustang,331.0,19900.0,3.0,5038.0,Used,49490.0
Ford Mustang,231.0,61481.0,4.0,2261.0,Used,33490.0
Ford Mustang,331.0,30491.0,3.0,5038.0,Used,54970.0
Ford Mustang,336.0,18182.0,2.0,5038.0,Used,50950.0
Ford Mustang,331.0,9000.0,1.0,5038.0,Used,48990.0
Ford Mustang,213.0,13995.0,2.0,2261.0,Used,43300.0
Ford Fiesta,134.0,65106.0,5.0,1496.0,Used,22000.0
Ford Mustang,330.0,50.0,0.0,5038.0,Pre-registered,57990.0
Ford Mustang,310.0,21959.0,5.0,4951.0,Used,43970.0
Ford Mustang,331.0,15469.0,4.0,5038.0,Used,52970.0
Ford Mustang,308.0,34386.0,5.0,4951.0,Used,39900.0
Ford Mustang,331.0,19084.0,4.0,5038.0,Used,53970.0
Ford Mustang,330.0,2485.0,1.0,5038.0,Used,52999.0
Ford Mustang,330.0,700.0,0.0,5038.0,Demonstration,62990.0
Ford Mustang,338.0,4850.0,1.0,5038.0,Used,66980.0
Ford Mustang,331.0,45623.0,3.0,5038.0,Used,47970.0
Ford Mustang,331.0,30450.0,4.0,5038.0,Used,47999.0
Ford Mustang,331.0,34197.0,4.0,5038.0,Used,51970.0
Ford Mustang,331.0,46245.0,3.0,5038.0,Used,49970.0
Ford Mustang,331.0,331.0,1.0,5038.0,Used,56990.0
Ford Mustang,213.0,36845.0,3.0,2261.0,Used,39990.0
Ford Mustang,338.0,4133.0,0.0,5038.0,Employee's car,69690.0
Ford Mustang,310.0,79924.0,6.0,4951.0,Used,36990.0
Ford Mustang,310.0,33302.0,5.0,4951.0,Used,42970.0
Ford Mustang,330.0,47.0,1.0,5038.0,Used,57739.0
Ford Mustang,213.0,32993.0,4.0,2261.0,Used,44970.0
Ford Mustang,331.0,39123.0,2.0,5038.0,Used,50240.0
Ford Mustang,331.0,23323.0,2.0,5038.0,Used,52970.0
Ford Puma,114.0,23632.0,1.0,999.0,Used,24980.0
Ford Mustang,231.0,63000.0,5.0,2300.0,Used,34990.0
Ford Focus,134.0,66200.0,3.0,1496.0,Used,24390.0
Ford Mustang,330.0,20.0,0.0,5038.0,Pre-registered,65510.0
Ford Mustang,330.0,2490.0,1.0,5038.0,Employee's car,54990.0
Ford Puma,91.0,22283.0,2.0,999.0,Used,21990.0
Ford Mustang,330.0,20.0,0.0,5038.0,Pre-registered,59810.0
Ford Mustang,338.0,14.0,0.0,5038.0,Pre-registered,69650.0
Ford Mustang,331.0,234.0,0.0,5031.0,Used,69990.0
Ford Mustang,338.0,2870.0,0.0,5038.0,Employee's car,69730.0
Ford Mustang,331.0,385.0,0.0,4951.0,Used,63490.0
Ford Fiesta,147.0,55250.0,3.0,1496.0,Used,20740.0
Ford Mustang,338.0,25.0,0.0,5038.0,Pre-registered,69730.0
Ford Mustang,151.0,85478.0,16.0,5038.0,Used,19900.0
Ford Mustang,330.0,10.0,0.0,5038.0,Used,58970.0
Ford Mustang,331.0,10.0,0.0,5038.0,Used,52740.0
Ford Mustang,338.0,6129.0,1.0,5038.0,Used,66950.0
Ford Mustang,331.0,97500.0,7.0,4951.0,Used,53000.0
Ford Mustang,330.0,968.0,1.0,5038.0,Used,54995.0
Ford Mustang,331.0,6300.0,5.0,5000.0,Used,59500.0
Ford Mustang,331.0,6000.0,3.0,5038.0,Used,59000.0
Ford Mustang,331.0,32327.0,3.0,5038.0,Used,44900.0
Ford Mustang,231.0,15764.0,3.0,2264.0,Used,49500.0
Ford Mustang,338.0,18000.0,2.0,5038.0,Used,68980.0
Ford Mustang,331.0,75900.0,6.0,4951.0,Used,33500.0
Ford Mustang,331.0,8230.0,2.0,5038.0,Used,38990.0
